t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
213.17,3.11,2.126,4.668
213.71,3.062,2.126,4.668
214.22,3.014,1.314,1.407
214.83,2.976,1.314,4.668
215.34,3.021,1.314,4.67
215.84,3.084,1.771,4.668
216.35,3.082,1.771,4.67
216.86,3.063,2.126,4.668
217.69,2.992,1.314,4.668
218.2,3.046,1.314,4.67
218.73,3.114,2.126,4.668
219.63,3.021,1.314,4.67
220.18,2.988,1.855,2.062
220.71,3.06,2.126,4.668
221.32,2.987,1.314,4.668
221.83,3.022,1.314,4.67
222.36,3.11,2.126,4.668
223.65,3.002,1.314,4.668
224.16,2.985,1.314,1.407
224.68,3.111,2.126,4.668
225.54,3.058,2.126,4.675
226.05,2.997,1.343,3.058
226.56,3.098,1.771,4.668
227.07,3.087,1.314,4.67
227.58,3.059,2.126,4.668
228.09,3.066,2.126,4.67
228.59,3.106,2.126,4.668
229.1,3.069,1.314,4.668
229.61,3.022,1.314,4.67
230.12,3.078,2.126,4.668
231.23,3.065,2.126,4.675
231.74,2.989,1.411,2.062
232.25,3.085,1.318,4.668
232.76,3.066,2.126,4.668
233.27,3.11,2.126,4.668
234.65,3.017,1.314,4.67
235.19,3.003,1.411,2.062
235.72,3.104,2.126,4.668
236.3,3.065,2.126,4.67
236.81,2.996,1.864,3.058
237.32,3.039,1.314,4.67
237.83,3.03,1.341,4.67
238.34,3.112,2.126,4.668
238.85,3.074,2.126,4.67
239.36,3.075,1.314,3.058
239.88,3.085,2.126,4.668
240.6,3.038,1.32,4.67
241.12,2.989,1.403,2.062
241.66,3.064,2.126,4.668
242.44,3.056,2.126,4.672
242.95,2.985,1.389,1.458
243.48,3.073,1.412,4.668
243.99,3.087,1.771,4.668
244.5,3.113,2.126,4.668
246.07,3.033,2.126,4.67
246.59,2.984,1.314,1.407
247.12,3.067,1.555,4.668
247.63,3.061,2.126,4.67
248.14,3.103,1.314,3.058
248.65,3.065,2.126,4.668
249.15,3.035,1.314,3.058
249.66,3.028,1.314,4.672
250.24,2.982,1.314,1.407
250.77,3.033,1.314,4.67
251.28,3.023,1.362,4.67
251.8,3.112,2.126,4.668
252.67,2.987,1.314,4.668
253.24,2.989,1.389,1.458
253.77,3.055,1.421,4.668
254.68,3.067,2.126,4.675
255.19,3.007,1.426,2.062
255.72,3.023,1.329,4.668
256.23,3.027,1.322,4.672
256.75,3.063,1.314,4.668
257.25,3.066,1.314,4.67
257.76,3.106,2.126,4.668
