cell_id,centroid_x,centroid_y,reddot,blackdot,score
11804,4034.33,14410.10,4,5,0.0000
11805,4597.42,14640.98,NaN,NaN,NaN
11806,4646.09,14318.32,2,5,2.5000
11807,4556.39,14310.06,NaN,NaN,NaN
11808,4057.73,14132.79,NaN,NaN,NaN
11809,4512.52,14546.23,3,4,0.0000
11810,4318.38,14289.37,NaN,NaN,NaN
11811,4702.59,14565.51,NaN,NaN,NaN
11812,4425.23,14348.45,3,1,0.0000
11813,4195.92,14172.98,3,5,0.0000
11814,4239.23,14059.92,NaN,NaN,NaN
11815,4568.90,14486.81,NaN,NaN,NaN
11816,4444.58,14671.31,0,0,0.0000
11817,4666.49,14235.99,NaN,NaN,NaN
11818,4188.83,14443.74,NaN,NaN,NaN
11819,4242.05,14201.29,0,0,0.0000
11820,4243.61,14005.83,0,0,0.0000
11821,4628.37,14703.92,0,0,0.0000
11822,4602.96,14552.50,NaN,NaN,NaN
11823,4532.82,14714.19,NaN,NaN,NaN
11824,4714.38,14212.75,0,0,0.0000
11825,4381.37,14622.49,NaN,NaN,NaN
11826,4041.02,13999.21,3,6,2.0000
11827,4665.79,14642.59,NaN,NaN,NaN
11828,4372.84,14692.77,NaN,NaN,NaN
11829,4670.54,14479.65,0,0,0.0000
11830,4292.59,14679.17,3,5,0.0000
11831,4493.93,14373.98,2,7,3.5000
11832,3995.44,14666.70,3,4,0.0000
11833,4492.33,14417.03,NaN,NaN,NaN
11834,4585.83,14378.13,3,4,0.0000
11835,4664.43,14536.91,0,0,0.0000
11836,4655.75,14399.34,0,0,0.0000
11837,4513.55,14658.93,NaN,NaN,NaN
11838,4265.37,14251.05,NaN,NaN,NaN
11839,4103.90,14557.14,2,5,2.5000
11840,4703.46,14393.31,0,0,0.0000
11841,4552.47,14612.67,0,0,0.0000
11842,4377.44,14314.46,NaN,NaN,NaN
11843,4629.39,14452.84,NaN,NaN,NaN
11844,4428.71,14547.12,0,0,0.0000
11845,4334.67,14384.45,NaN,NaN,NaN
11846,4176.92,14530.95,NaN,NaN,NaN
11847,4334.96,14636.15,NaN,NaN,NaN
