t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
297.26,3.048,1.314,4.675
297.81,3.047,1.771,4.668
298.32,3.03,1.809,4.672
298.83,3.047,1.314,3.058
299.34,3.005,2.126,4.67
299.85,3.048,1.314,4.67
300.37,3.047,1.314,4.668
300.88,3.048,1.314,4.672
301.39,3.047,1.314,4.672
301.9,3.047,1.771,4.668
302.41,3.03,1.771,4.67
302.92,3.048,1.314,4.67
303.53,3.047,1.314,4.668
304.04,3.005,1.32,4.67
304.55,3.048,1.314,4.67
305.54,3.047,2.126,4.668
306.05,3.005,2.126,4.675
306.55,3.048,1.314,4.675
307.36,3.047,1.32,4.668
307.87,3.005,2.126,4.67
308.38,3.048,1.314,4.67
309.18,3.047,2.126,4.668
309.69,3.005,2.126,4.67
310.21,3.048,1.314,4.67
311.25,3.047,2.126,4.668
311.76,3.005,2.126,4.668
312.27,3.053,1.314,4.668
312.83,3.048,1.314,4.668
313.67,3.047,1.314,3.058
314.18,3.005,1.314,4.67
314.69,3.011,1.314,4.67
315.2,3.047,1.314,4.67
315.71,3.047,1.771,4.668
316.22,3.03,1.771,4.675
316.74,3.048,1.314,4.675
317.27,3.047,1.32,4.668
317.78,3.03,1.771,4.675
318.29,3.048,1.314,4.675
318.99,3.047,1.771,4.668
319.5,3.005,1.32,4.67
320.01,3.048,1.314,4.67
321.13,3.047,2.126,4.668
321.64,3.005,2.126,4.668
322.15,3.047,1.314,4.67
323.64,3.047,1.314,3.058
324.15,3.006,1.314,4.67
324.66,3.031,1.314,4.67
325.17,3.048,1.314,4.67
325.85,3.047,2.126,4.668
326.36,3.006,2.126,4.675
326.87,3.048,1.314,4.675
327.66,3.047,2.126,4.668
328.17,3.006,2.193,4.668
328.68,3.048,1.314,4.668
330.15,3.047,2.126,4.668
330.66,3.006,1.314,4.668
331.17,3.031,1.314,4.67
331.7,3.048,1.314,4.67
333.1,3.047,1.314,3.058
333.61,3.006,1.314,4.672
334.13,3.038,1.314,4.672
334.64,3.048,1.314,4.672
335.22,3.047,2.126,4.668
335.73,3.006,2.126,4.668
336.24,3.048,1.314,4.67
337.52,3.047,2.143,4.668
338.03,3.006,1.314,4.668
338.55,3.064,1.314,4.668
339.06,3.048,1.314,4.668
340.33,3.048,1.343,3.058
340.84,3.006,1.314,4.668
341.35,3.064,1.314,4.67
341.86,3.048,1.314,4.67
342.83,3.048,2.126,4.668
343.34,3.006,2.126,4.675
343.86,3.048,1.314,4.675
344.39,3.048,1.771,4.668
344.9,3.031,1.314,4.67
345.45,3.048,1.408,2.062
345.98,3.006,1.314,4.675
346.49,3.006,1.314,4.675
347.0,3.048,1.314,4.675
347.51,3.048,1.771,4.668
348.02,3.031,1.771,4.67
348.54,3.048,1.314,1.407
349.06,3.064,1.314,4.67
349.57,3.064,1.314,4.67
350.09,3.048,1.314,4.67
350.8,3.048,2.126,4.668
351.3,3.006,2.126,4.67
351.81,3.048,1.314,4.67
352.78,3.048,2.126,4.668
353.29,3.006,2.126,4.67
353.8,3.048,1.314,4.67
354.32,3.048,1.771,4.668
354.83,3.031,1.771,4.67
355.35,3.048,1.314,4.67
356.01,3.048,2.126,4.668
356.52,3.006,2.126,4.672
357.03,3.048,1.314,4.672
357.66,3.048,1.32,4.668
358.17,3.006,1.314,4.675
358.69,3.048,1.314,4.675
359.39,3.048,2.126,4.668
359.9,3.006,2.126,4.668
360.41,3.048,1.314,4.67
361.73,3.048,2.126,4.668
362.24,3.006,2.126,4.672
362.75,3.048,1.314,4.672
363.7,3.048,2.126,4.668
364.21,3.006,2.126,4.67
364.73,3.048,1.314,4.67
365.49,3.048,1.314,4.668
366.0,3.031,1.771,4.675
366.51,3.048,1.314,4.675
367.03,3.048,1.771,4.668
367.54,3.031,1.356,4.67
368.05,3.048,1.314,4.67
368.82,3.048,2.126,4.668
369.33,3.006,2.126,4.668
369.84,3.048,1.314,4.67
370.94,3.048,1.314,3.058
371.45,3.006,2.126,4.675
371.96,3.017,1.314,4.675
372.47,3.049,1.314,4.675
373.01,3.048,2.126,4.668
373.52,3.006,2.126,4.67
374.03,3.048,1.314,4.67
374.96,3.048,2.126,4.668
375.47,3.006,2.126,4.668
375.98,3.048,1.314,4.668
377.52,3.048,2.126,4.668
378.03,3.064,1.314,4.668
378.54,3.064,1.318,4.668
379.05,3.049,1.314,4.668
380.79,3.048,1.414,2.062
381.32,3.064,1.314,4.668
381.83,3.064,1.318,4.67
382.34,3.049,1.314,4.67
383.78,3.048,1.314,3.058
384.29,3.006,1.314,4.67
384.8,3.006,1.314,4.67
385.31,3.049,1.314,4.67
386.0,3.048,2.126,4.668
386.51,3.006,2.126,4.672
387.02,3.049,1.314,4.672
387.61,3.048,1.771,4.668
388.12,3.019,1.771,4.67
388.63,3.049,1.314,4.67
389.96,3.048,2.126,4.668
390.47,3.006,2.126,4.672
390.98,3.048,1.314,4.672
391.49,3.059,1.314,4.668
392.0,3.04,1.314,4.67
392.52,3.049,1.314,4.67
393.27,3.048,2.126,4.668
393.78,3.006,2.126,4.67
394.31,3.049,1.314,4.67
395.38,3.048,2.126,4.668
395.89,3.006,2.126,4.67
396.4,3.049,1.314,4.67
397.67,3.048,2.126,4.668
398.18,3.006,2.126,4.67
398.69,3.048,1.314,4.67
399.66,3.048,2.126,4.668
400.18,3.006,2.126,4.672
400.69,3.049,1.314,4.672
401.41,3.048,1.32,4.668
401.92,3.006,2.126,4.67
402.44,3.049,1.314,4.67
403.39,3.048,2.126,4.668
403.9,3.006,2.126,4.67
404.41,3.049,1.314,4.67
405.35,3.048,2.126,4.668
405.86,3.006,2.126,4.67
406.37,3.049,1.314,4.67
407.56,3.048,2.126,4.668
408.07,3.006,2.126,4.67
408.58,3.049,1.314,4.67
409.6,3.048,2.126,4.668
410.11,3.006,2.126,4.67
410.63,3.049,1.314,4.67
411.52,3.048,2.126,4.668
412.03,3.006,2.126,4.672
412.54,3.049,1.314,4.672
413.07,3.048,1.771,4.668
413.58,3.031,1.771,4.67
414.1,3.049,1.314,4.67
415.26,3.048,2.126,4.668
415.77,3.006,2.126,4.67
416.28,3.023,1.314,4.67
416.8,3.049,1.314,4.67
417.49,3.048,2.126,4.668
418.0,3.006,1.32,4.67
418.51,3.007,1.314,4.67
419.03,3.049,1.314,4.67
419.54,3.048,2.126,4.668
420.06,3.006,2.126,4.668
420.57,3.032,1.314,4.67
421.08,3.049,1.314,4.67
422.38,3.048,1.414,2.062
422.9,3.064,1.314,4.668
423.42,3.064,1.314,4.67
423.92,3.049,1.314,4.67
425.29,3.048,1.314,3.058
425.8,3.006,1.314,4.67
426.31,3.006,1.314,4.67
426.82,3.049,1.314,4.67
427.47,3.048,2.126,4.668
427.98,3.006,1.314,4.668
428.49,3.008,1.314,4.668
429.0,3.049,1.314,4.668
430.6,3.048,1.343,3.058
431.11,3.065,1.314,4.668
431.62,3.065,1.364,4.67
432.14,3.049,1.314,4.67
433.54,3.048,1.314,3.058
434.05,3.006,1.314,4.67
434.56,3.065,1.314,4.67
435.08,3.049,1.314,4.67
