cell_id,centroid_x,centroid_y,reddot,blackdot,score
1758,6939.46,2769.88,NaN,NaN,NaN
1759,7023.75,2816.73,NaN,NaN,NaN
1760,6972.92,2479.51,NaN,NaN,NaN
1761,6656.59,2476.13,NaN,NaN,NaN
1762,6876.51,2984.24,NaN,NaN,NaN
1763,6696.69,2969.94,NaN,NaN,NaN
1764,6951.59,2607.46,0,0,0.0000
1765,6524.18,2711.81,NaN,NaN,NaN
1766,7019.26,2560.25,NaN,NaN,NaN
1767,6274.05,2912.95,NaN,NaN,NaN
1768,6685.23,2742.57,NaN,NaN,NaN
1769,6784.14,3010.41,6,11,0.0000
1770,6961.41,2986.81,NaN,NaN,NaN
1771,6932.30,2917.03,2,5,2.5000
1772,6948.48,2667.89,NaN,NaN,NaN
1773,6373.00,2916.01,NaN,NaN,NaN
1774,6314.70,2824.88,NaN,NaN,NaN
1775,6291.67,2985.43,NaN,NaN,NaN
1776,6459.86,2687.63,NaN,NaN,NaN
1777,6447.92,2880.92,3,8,2.6667
1778,6680.03,2529.90,NaN,NaN,NaN
1779,6329.23,2633.65,0,0,0.0000
1780,6864.15,3057.20,NaN,NaN,NaN
1781,6489.83,2541.93,3,8,2.6667
1782,6427.23,2946.97,2,2,0.0000
1783,7020.77,2989.23,NaN,NaN,NaN
1784,6887.01,2508.09,0,0,0.0000
1785,6964.53,2873.26,0,0,0.0000
1786,6775.06,2676.20,NaN,NaN,NaN
1787,6737.74,2803.13,0,0,0.0000
1788,6987.70,3054.89,NaN,NaN,NaN
1789,6589.43,2762.42,4,7,0.0000
1790,6595.64,2856.20,0,0,0.0000
1791,6504.20,2921.07,2,3,0.0000
1792,6468.65,2592.18,0,0,0.0000
1793,6707.30,2608.88,NaN,NaN,NaN
1794,6986.70,3110.75,0,0,0.0000
1795,6872.05,2776.91,0,0,0.0000
1796,6808.40,2438.46,0,0,0.0000
1797,6752.27,2438.91,NaN,NaN,NaN
1798,6276.62,2472.33,0,0,0.0000
1799,6845.30,3195.92,3,2,0.0000
1800,6368.87,2840.86,0,0,0.0000
1801,6873.75,2574.66,2,3,0.0000
1802,6509.42,2635.45,0,0,0.0000
1803,7122.67,2461.48,NaN,NaN,NaN
1804,7040.19,2665.34,NaN,NaN,NaN
1805,7285.57,2534.36,NaN,NaN,NaN
1806,7224.14,2605.32,NaN,NaN,NaN
1807,7127.08,2598.76,3,5,0.0000
1808,7255.04,2878.38,NaN,NaN,NaN
1809,7222.60,2804.41,NaN,NaN,NaN
1810,7096.24,3089.16,3,3,0.0000
1811,7127.33,2823.35,2,2,0.0000
1812,7105.20,2759.68,2,5,2.5000
1813,7236.79,2733.00,0,0,0.0000
1814,7151.62,2709.65,NaN,NaN,NaN
1815,7277.89,2670.48,0,0,0.0000
1816,7277.03,2991.51,0,0,0.0000
1817,7209.57,2677.71,0,0,0.0000
1818,7218.39,3018.48,3,7,2.3333
1819,7055.92,2899.51,2,6,3.0000
1820,7147.53,2539.02,NaN,NaN,NaN
1821,7231.23,2503.92,2,7,3.5000
1822,7222.40,2942.73,0,0,0.0000
1823,7237.36,2443.68,NaN,NaN,NaN
1824,7072.99,2434.68,0,0,0.0000
1825,7157.17,2916.25,0,0,0.0000
1826,7546.42,2535.85,NaN,NaN,NaN
1827,7610.72,2435.23,0,0,0.0000
1828,7471.38,2467.02,0,0,0.0000
1829,7481.43,2742.01,2,7,3.5000
1830,7397.30,2559.07,NaN,NaN,NaN
1831,7350.64,2709.36,2,3,0.0000
1832,7698.63,2491.16,0,0,0.0000
1833,7340.11,2621.92,0,0,0.0000
1834,7433.18,2947.39,0,0,0.0000
1835,7334.96,2888.30,NaN,NaN,NaN
1836,7649.46,2567.19,0,0,0.0000
1837,7601.31,2637.12,0,0,0.0000
1838,7379.72,2898.00,3,4,0.0000
1839,7505.16,2809.71,NaN,NaN,NaN
1840,7319.14,2954.25,0,0,0.0000
1841,7304.48,2806.34,NaN,NaN,NaN
1842,7555.07,2811.16,0,0,0.0000
1843,7478.03,2658.38,2,3,0.0000
1844,7341.67,3162.46,0,0,0.0000
1845,7414.86,2843.34,0,0,0.0000
1846,7300.17,3055.36,0,0,0.0000
1847,7455.08,2543.85,0,0,0.0000
1848,7325.21,2762.35,0,0,0.0000
1849,7488.50,3033.13,NaN,NaN,NaN
1850,7333.57,2470.89,2,2,0.0000
