cell_id,centroid_x,centroid_y,reddot,blackdot,score
1033,5337.32,1013.37,NaN,NaN,NaN
1034,5454.18,916.24,4,2,0.0000
1035,5463.33,1085.00,NaN,NaN,NaN
1036,5104.97,1558.50,4,7,0.0000
1037,5218.16,900.25,NaN,NaN,NaN
1038,5274.68,1367.63,NaN,NaN,NaN
1039,5283.25,1008.62,NaN,NaN,NaN
1040,5372.56,1469.56,2,3,0.0000
1041,5272.02,957.95,NaN,NaN,NaN
1042,5181.31,1598.01,NaN,NaN,NaN
1043,5468.16,981.76,NaN,NaN,NaN
1044,4778.20,1108.35,0,0,0.0000
1045,5432.42,1146.29,0,0,0.0000
1046,5485.80,1175.81,NaN,NaN,NaN
1047,5053.57,1465.35,NaN,NaN,NaN
1048,5382.99,1540.39,NaN,NaN,NaN
1049,5460.24,1424.49,NaN,NaN,NaN
1050,5345.84,1581.03,2,6,3.0000
1051,5457.87,1209.45,NaN,NaN,NaN
1052,5074.14,1084.72,0,0,0.0000
1053,5470.51,1584.72,NaN,NaN,NaN
1054,4887.31,1284.44,0,0,0.0000
1055,5366.49,1414.88,0,0,0.0000
1056,4957.08,1423.28,0,0,0.0000
1057,4788.71,1000.65,3,8,2.6667
1058,5364.85,1214.51,2,4,2.0000
1059,5361.39,966.55,0,0,0.0000
1060,5395.52,1134.52,NaN,NaN,NaN
1061,5379.79,1319.33,2,3,0.0000
1062,5464.82,1048.60,0,0,0.0000
1063,5205.91,1406.50,NaN,NaN,NaN
1064,5200.08,1521.17,NaN,NaN,NaN
1065,4971.79,1643.74,NaN,NaN,NaN
1066,4971.08,1257.06,NaN,NaN,NaN
1067,5384.88,1261.98,3,4,0.0000
1068,5368.63,927.72,NaN,NaN,NaN
1069,5057.66,1200.40,3,2,0.0000
1070,5347.80,1346.14,0,0,0.0000
1071,5008.19,1431.73,0,0,0.0000
1072,5444.76,1522.40,NaN,NaN,NaN
1073,5458.44,1479.82,0,0,0.0000
1074,5254.52,1574.48,NaN,NaN,NaN
1075,4950.68,899.63,2,4,2.0000
1076,5286.69,1640.75,2,7,3.5000
1077,5407.57,1606.65,NaN,NaN,NaN
1078,6236.14,1576.27,NaN,NaN,NaN
1079,6115.40,1162.76,NaN,NaN,NaN
1080,6148.93,1320.11,0,0,0.0000
1081,6259.15,1069.99,3,10,3.3333
1082,6091.81,1076.36,NaN,NaN,NaN
1083,5936.16,1611.09,2,3,0.0000
1084,6058.10,1623.31,NaN,NaN,NaN
1085,6176.69,904.41,NaN,NaN,NaN
1086,5943.28,1187.31,NaN,NaN,NaN
1087,6215.03,1192.47,0,0,0.0000
1088,6171.88,1050.53,0,0,0.0000
1089,6054.10,951.98,0,0,0.0000
1090,5806.77,1572.08,3,6,2.0000
1091,6100.03,1391.79,NaN,NaN,NaN
1092,5923.86,1322.10,NaN,NaN,NaN
1093,5854.06,1482.58,0,0,0.0000
1094,5973.52,1464.78,NaN,NaN,NaN
1095,6226.48,1373.42,0,0,0.0000
1096,6069.25,1535.23,NaN,NaN,NaN
1097,5900.95,1414.48,NaN,NaN,NaN
1098,6055.59,1456.77,NaN,NaN,NaN
1099,5981.37,1548.01,NaN,NaN,NaN
1100,5513.05,913.33,NaN,NaN,NaN
1101,6021.93,1272.67,2,6,3.0000
1102,6004.43,1094.26,NaN,NaN,NaN
1103,6037.70,1167.73,NaN,NaN,NaN
1104,5956.27,1250.39,4,3,0.0000
1105,6235.37,1641.68,3,2,0.0000
1106,6139.42,1524.30,0,0,0.0000
1107,5992.74,1027.52,NaN,NaN,NaN
1108,5964.54,1354.27,NaN,NaN,NaN
1109,6176.20,1247.64,0,0,0.0000
1110,6049.00,1338.49,2,3,0.0000
1111,6257.48,1441.15,2,9,4.5000
1112,5909.32,1475.75,NaN,NaN,NaN
1113,5520.13,990.69,2,2,0.0000
1114,5923.01,1502.59,NaN,NaN,NaN
1115,6199.06,1656.19,NaN,NaN,NaN
1116,6099.16,1001.47,NaN,NaN,NaN
1117,6389.55,1284.11,2,1,0.0000
1118,6674.20,1200.28,NaN,NaN,NaN
1119,7012.68,1424.35,2,3,0.0000
1120,6494.74,1020.54,0,0,0.0000
1121,6488.05,1289.17,NaN,NaN,NaN
1122,6376.90,1142.59,0,0,0.0000
1123,6532.05,897.21,NaN,NaN,NaN
1124,6531.69,1574.77,2,1,0.0000
1125,6909.11,1168.33,NaN,NaN,NaN
1126,6403.79,1029.91,0,0,0.0000
1127,6720.15,1337.26,NaN,NaN,NaN
1128,6908.93,1234.68,NaN,NaN,NaN
1129,6300.37,1367.55,0,0,0.0000
1130,6507.24,1126.56,0,0,0.0000
1131,6779.02,1261.19,2,3,0.0000
1132,6566.67,1206.19,NaN,NaN,NaN
1133,6983.44,1229.56,2,3,0.0000
1134,6869.07,1111.74,NaN,NaN,NaN
1135,6723.80,1094.25,NaN,NaN,NaN
1136,6789.00,1395.29,NaN,NaN,NaN
1137,6863.30,1610.70,2,4,2.0000
1138,6718.19,1468.94,NaN,NaN,NaN
1139,6907.45,1401.12,0,0,0.0000
1140,6772.86,1170.41,NaN,NaN,NaN
1141,6445.58,1195.90,2,1,0.0000
1142,6309.67,1251.08,NaN,NaN,NaN
1143,7016.45,1337.12,NaN,NaN,NaN
1144,6590.58,1286.37,3,3,0.0000
1145,6582.17,1396.68,NaN,NaN,NaN
1146,6727.95,1411.22,NaN,NaN,NaN
1147,6661.87,1562.45,NaN,NaN,NaN
1148,6608.97,932.64,2,5,2.5000
1149,7023.74,1192.46,0,0,0.0000
1150,6454.54,924.70,3,6,2.0000
1151,6668.52,1402.40,0,0,0.0000
1152,6876.70,1502.35,2,7,3.5000
1153,6771.35,1535.80,NaN,NaN,NaN
1154,6699.14,1035.38,3,5,0.0000
1155,6581.90,1035.92,NaN,NaN,NaN
1156,6900.61,927.76,NaN,NaN,NaN
1157,6802.06,1039.50,0,0,0.0000
1158,6715.07,1525.94,NaN,NaN,NaN
1159,6701.53,992.62,3,6,2.0000
1160,6830.50,1535.50,2,9,4.5000
1161,6691.23,1597.92,3,5,0.0000
1162,6742.66,938.81,2,3,0.0000
1163,6612.33,1576.91,2,1,0.0000
1164,6923.95,1308.05,NaN,NaN,NaN
1165,6632.77,1366.04,NaN,NaN,NaN
1166,6613.59,1517.91,2,1,0.0000
1167,6671.72,1651.30,NaN,NaN,NaN
1168,6988.53,1051.70,NaN,NaN,NaN
1169,7031.43,1613.04,2,5,2.5000
1170,6941.51,1602.15,NaN,NaN,NaN
1171,6820.53,1467.26,0,0,0.0000
1172,7006.27,1655.95,NaN,NaN,NaN
1173,6541.44,1343.97,0,0,0.0000
1174,6498.81,1192.02,NaN,NaN,NaN
1175,6577.32,1328.17,NaN,NaN,NaN
1176,6807.75,1629.96,NaN,NaN,NaN
1177,6861.53,1021.36,NaN,NaN,NaN
1178,6575.82,1622.83,NaN,NaN,NaN
1179,6679.91,1275.89,NaN,NaN,NaN
1180,6972.09,1323.92,0,0,0.0000
1181,6908.38,1014.71,2,6,3.0000
1182,6291.72,1175.88,0,0,0.0000
1183,6868.81,1283.88,0,0,0.0000
1184,6724.76,1650.15,NaN,NaN,NaN
1185,7012.89,1558.72,0,0,0.0000
1186,6377.44,1558.41,0,0,0.0000
1187,6977.59,1558.32,3,3,0.0000
1188,6833.78,1177.68,NaN,NaN,NaN
1189,6646.64,1075.00,0,0,0.0000
1190,6779.23,967.68,NaN,NaN,NaN
1191,6837.00,1391.31,0,0,0.0000
1192,6760.26,1580.83,NaN,NaN,NaN
1193,7117.29,1638.35,NaN,NaN,NaN
1194,7130.78,1348.86,NaN,NaN,NaN
1195,7592.01,1053.80,3,7,2.3333
1196,7648.61,1308.92,3,3,0.0000
1197,7592.74,1194.67,NaN,NaN,NaN
1198,7402.13,1390.56,3,8,2.6667
1199,7736.21,1288.40,0,0,0.0000
1200,7315.53,1423.69,NaN,NaN,NaN
1201,7622.68,976.80,NaN,NaN,NaN
1202,7220.50,1347.70,NaN,NaN,NaN
