#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:09:38       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:09:39       0     56     30      0      0      0      0   2785     15      0 
 20260722    03:09:40       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:41       0      0      0      0      0      0      0   2787     15      0 
 20260722    03:09:42       0      3      1      0      0      0      0   2785     15      0 
 20260722    03:09:43       0      0      0      0      0      0      0   2783     15      0 
 20260722    03:09:44       0     29     15      0      0      0      0   2785     15      0 
 20260722    03:09:45       0     21      5      0      0      0      0   2781     15      0 
 20260722    03:09:46       0      2      1      0      0      0      0   2785     15      0 
 20260722    03:09:47       0     27     15      0      0      0      0   2785     15      0 
 20260722    03:09:48       0      5      3      0      0      0      0   2785     15      0 
 20260722    03:09:49       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:50       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:51       0     41     22      0      0      0      0   2785     15      0 
 20260722    03:09:52       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:53       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:54       0      0      0      0      0      0      0   1207     15      0 
 20260722    03:09:55       0      0      0      0      0      0      0   1207     15      0 
