t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
457.4,3.064,0.525,2.185
458.17,3.111,0.453,2.185
458.68,3.068,0.467,2.185
460.05,3.099,0.453,2.185
460.56,3.122,0.466,2.185
462.0,2.965,0.546,1.185
462.52,3.072,0.453,2.185
463.51,2.961,0.453,0.531
464.02,2.945,0.453,2.185
464.53,2.981,0.453,2.181
465.04,3.056,0.467,2.185
466.33,3.048,0.453,2.187
466.84,3.073,0.525,2.185
467.51,3.048,0.453,2.185
468.02,3.098,0.453,2.185
468.53,2.989,0.453,2.181
469.04,3.053,0.467,2.185
469.55,3.021,0.467,2.185
470.05,3.032,0.453,2.185
470.56,3.005,0.453,2.185
471.07,2.978,0.462,2.185
471.58,3.058,0.453,2.181
472.1,3.04,0.512,2.185
472.61,2.982,0.453,2.185
473.13,3.049,1.263,2.185
473.82,3.052,0.473,2.185
474.33,3.009,0.453,2.185
474.84,3.069,1.376,2.185
475.86,3.051,0.467,2.185
476.38,3.041,0.639,2.185
477.5,3.042,0.467,2.185
478.02,3.087,0.467,2.185
479.98,2.961,0.617,0.732
480.5,2.953,0.453,2.185
481.01,3.087,0.467,2.185
483.07,2.945,0.453,0.531
483.6,3.045,0.467,2.185
484.61,3.049,0.453,2.185
485.12,2.95,0.453,2.185
485.63,3.071,0.467,2.185
486.83,2.951,0.453,0.531
487.34,2.978,0.453,2.185
487.86,3.041,0.809,2.185
489.37,3.041,0.535,2.185
489.91,3.049,0.467,2.185
491.21,3.049,0.453,0.531
491.72,3.024,0.453,2.185
492.23,3.067,1.092,2.185
492.79,2.96,0.453,0.531
493.32,3.02,0.464,2.185
493.83,3.042,0.453,2.181
494.34,3.105,0.453,2.185
494.85,3.028,0.453,2.181
495.36,3.049,0.467,2.185
495.87,3.052,0.639,2.185
496.6,3.04,0.476,2.187
497.12,3.06,0.979,2.185
497.83,3.048,0.514,2.185
498.35,3.113,0.458,2.185
499.41,2.945,0.453,0.531
499.93,3.066,0.582,2.185
500.62,3.047,0.458,2.185
501.15,3.064,0.467,2.185
502.11,3.049,0.453,2.185
502.63,3.122,0.465,2.185
503.76,2.966,0.453,2.181
504.27,3.044,0.695,2.185
504.96,3.048,0.453,2.185
505.48,2.978,0.489,2.185
505.99,3.038,0.453,2.181
506.5,3.062,0.467,2.185
507.01,3.04,0.467,2.185
507.53,3.067,0.467,2.185
508.94,2.961,0.453,0.531
509.45,3.063,0.582,2.185
510.33,3.048,0.507,2.185
510.85,3.127,0.463,2.185
511.44,2.985,0.453,2.181
511.95,2.989,0.453,2.185
512.47,3.067,0.467,2.185
513.06,3.048,0.453,2.185
513.57,2.936,0.453,2.185
514.08,3.075,1.149,2.185
514.76,3.048,0.453,2.185
515.26,3.021,0.467,2.185
515.77,3.033,0.453,2.185
516.29,3.112,0.463,2.185
517.4,3.041,0.453,2.181
517.9,2.978,0.453,2.185
518.42,3.104,0.467,2.185
519.94,3.122,0.453,2.185
520.46,3.12,0.469,2.185
521.86,3.041,0.466,0.531
