t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
407.14,3.037,0.453,2.185
407.66,2.975,0.463,2.185
408.17,2.961,0.482,2.181
408.7,3.038,0.467,2.185
409.21,3.039,0.453,0.531
409.73,2.978,0.575,2.185
410.31,2.943,0.541,1.185
410.84,3.04,0.467,2.185
412.56,2.955,0.453,0.531
413.08,2.944,0.453,2.185
413.59,2.99,0.453,2.181
414.1,3.052,0.467,2.185
415.27,3.078,0.453,2.185
415.78,3.13,0.474,2.185
417.16,3.04,0.453,0.531
417.69,3.052,0.467,2.185
419.2,3.04,0.525,2.185
419.72,3.048,0.526,2.185
421.02,3.036,0.453,2.185
421.53,3.062,0.467,2.185
422.05,3.044,0.453,2.185
422.57,2.949,0.453,2.185
423.08,3.062,1.319,2.185
423.99,3.045,0.467,2.185
424.5,3.099,0.463,2.185
426.53,2.943,0.453,0.531
427.05,3.04,0.467,2.185
427.91,3.04,0.453,2.185
428.42,3.036,0.467,2.185
429.07,3.04,0.453,2.185
429.58,3.052,0.467,2.185
430.18,3.044,0.453,2.185
430.69,3.056,0.467,2.185
431.2,3.044,0.462,2.185
431.72,3.103,0.463,2.185
432.85,2.96,0.617,0.682
433.37,3.052,0.453,2.185
433.89,3.047,0.453,2.181
434.4,3.108,0.453,2.185
434.91,3.052,0.467,2.185
435.41,3.052,0.453,2.185
435.93,3.047,0.922,2.185
436.67,3.047,0.453,2.187
437.18,3.032,0.639,2.185
437.8,3.036,0.453,2.185
438.31,3.056,0.467,2.185
438.82,3.044,0.453,2.185
439.33,3.04,0.467,2.185
440.25,3.04,0.453,2.187
440.76,2.943,0.453,2.185
441.27,3.06,0.467,2.185
441.86,3.042,0.453,2.185
442.37,2.938,0.453,2.185
442.88,2.999,0.453,2.181
443.39,2.968,0.453,2.185
443.9,3.076,0.469,2.185
445.23,3.042,0.453,2.185
445.74,3.102,0.469,2.185
447.4,2.956,0.564,1.185
447.93,3.056,0.467,2.185
448.92,3.044,0.457,2.185
449.43,3.051,0.467,2.185
450.76,3.044,0.453,2.185
451.28,3.085,0.467,2.185
452.97,3.052,0.473,2.185
453.48,3.076,0.467,2.185
454.52,3.052,0.453,2.185
455.04,3.047,0.467,2.185
455.86,3.052,0.453,2.185
456.38,3.118,0.462,2.185
456.9,2.944,0.572,1.185
457.41,3.046,0.467,2.187
457.92,3.075,0.467,2.185
458.74,3.037,0.453,2.185
459.25,3.065,0.467,2.185
459.81,2.955,0.58,1.185
460.34,2.973,0.453,2.187
460.85,3.061,0.467,2.185
461.69,3.042,0.453,2.185
462.2,3.065,0.467,2.185
463.35,3.103,0.453,2.185
463.86,3.108,0.472,2.185
465.77,2.954,0.453,0.531
466.37,3.125,0.455,2.185
467.69,2.954,0.572,1.185
468.23,3.042,0.525,2.185
468.93,3.042,0.464,2.185
469.44,3.035,1.263,2.185
470.29,3.034,0.458,2.185
470.8,3.054,0.525,2.185
471.78,3.112,0.453,2.185
472.29,3.046,0.525,2.185
474.03,3.047,0.529,2.185
474.54,3.039,0.467,2.185
475.41,3.049,0.453,2.185
475.92,3.07,0.467,2.185
476.45,3.049,0.453,2.185
476.97,3.035,0.582,2.185
477.64,3.035,0.476,2.185
478.16,3.043,0.526,2.185
479.01,3.043,0.474,2.187
479.52,3.033,0.467,2.185
480.15,3.048,0.453,2.185
480.67,3.088,0.467,2.185
482.08,3.042,0.453,2.185
482.59,3.047,0.525,2.185
483.42,3.09,0.453,2.185
483.93,3.065,0.554,2.185
485.55,3.098,0.453,2.185
486.06,3.074,0.467,2.185
487.63,3.036,0.453,2.185
488.15,3.03,0.467,2.185
489.34,3.045,0.453,0.531
489.86,2.998,0.453,2.185
490.37,2.955,0.482,2.181
490.89,3.081,0.467,2.185
492.31,3.043,0.453,2.187
492.83,3.06,0.695,2.185
493.64,3.048,0.453,2.185
494.16,3.048,0.752,2.185
494.68,3.04,0.453,2.185
495.19,2.949,0.453,2.185
495.7,2.92,0.453,0.531
496.2,2.92,0.453,2.185
496.71,3.044,0.453,2.181
497.22,3.04,0.453,2.185
497.73,3.053,0.453,2.185
498.24,3.057,0.467,2.185
498.8,2.933,0.516,0.581
499.33,3.041,0.467,2.185
499.84,3.07,0.582,2.185
500.56,3.045,0.453,2.185
501.07,3.039,0.453,2.185
501.57,2.954,0.453,2.181
502.09,3.044,0.866,2.185
502.77,3.106,0.465,2.185
503.29,3.043,0.467,2.185
504.68,3.045,0.467,2.185
505.19,3.101,0.463,2.185
507.43,2.945,0.545,1.185
507.96,2.952,0.453,2.185
508.47,2.985,0.453,2.181
508.98,3.055,0.467,2.185
510.65,3.113,0.468,2.185
511.16,3.047,0.467,2.185
512.49,3.047,0.453,2.185
513.0,3.023,0.512,2.185
513.53,2.959,0.654,1.185
514.06,3.036,1.432,2.185
514.89,3.036,0.453,2.185
515.4,2.937,0.453,2.185
515.91,3.003,0.453,2.181
516.44,3.087,0.467,2.185
517.63,3.049,0.453,2.185
518.15,3.07,0.467,2.185
519.48,2.937,0.453,0.531
519.99,3.048,0.467,2.185
520.51,2.941,0.453,0.531
521.02,2.987,0.453,2.185
521.53,3.025,0.453,0.531
522.04,2.928,0.453,2.185
522.54,3.028,0.467,2.181
523.05,2.982,0.453,2.185
523.56,2.969,0.453,2.181
524.07,3.045,0.467,2.185
524.59,3.061,0.467,2.185
525.47,2.955,0.453,0.531
526.02,3.07,1.092,2.185
526.73,3.043,0.514,2.185
527.24,3.108,0.466,2.185
528.5,2.955,0.453,0.531
529.02,3.055,0.467,2.185
529.9,3.043,0.465,2.185
530.42,3.097,0.467,2.185
531.48,3.034,0.453,2.185
532.0,3.055,1.319,2.185
533.24,3.043,0.53,2.185
533.77,3.072,0.467,2.185
534.75,3.034,0.453,2.185
535.26,3.054,0.467,2.185
535.85,2.955,0.58,1.185
536.38,3.043,0.752,2.185
536.93,3.109,0.453,2.185
537.46,3.048,0.866,2.185
539.07,3.048,0.513,2.185
539.58,3.032,0.467,2.185
540.65,3.045,0.457,2.185
541.17,3.045,0.467,2.185
541.9,3.045,0.531,2.187
542.41,3.043,0.467,2.185
543.04,3.043,0.453,2.185
543.55,3.124,0.462,2.185
544.06,2.939,0.453,0.531
544.58,2.967,0.453,2.185
545.09,3.066,0.467,2.185
545.83,3.048,0.453,2.185
546.4,2.935,0.568,1.185
546.92,3.029,0.467,2.185
547.43,3.065,0.463,2.185
